,PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink,Author
1865,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1866,59,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1867,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1868,59,,,,,,,C1184743,bony process,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1869,59,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1870,59,,,,,,,C0227665,Both kidneys,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1871,59,,,,,,,C0022646,Kidney,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1872,59,,,C0441516,Demand (clinical),,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1873,59,,,C1533734,Administration procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1874,59,,,C1533734,Administration procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1875,59,,,,,,,C1184743,bony process,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1876,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1877,59,,,C1533685,Injection procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1878,59,C0272238,Transient hypogammaglobulinemia of infancy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1879,59,C0040028,"Thrombocythemia, Essential",,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1880,59,C0026837,Muscle Rigidity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1881,59,C0424790,Rigor - Temperature-associated observation,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1882,59,C0272238,Transient hypogammaglobulinemia of infancy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1883,59,,,,,,,C0015392,Eye,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1884,59,,,C0062074,HAC protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1885,59,,,C1533734,Administration procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1886,59,,,,,,,C1184743,bony process,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1887,59,,,C0741847,Bypass,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1888,59,,,C4319952,Change -- procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1889,59,,,C4283938,Open Surgical Procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1890,59,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1891,59,C0231807,Dyspnea on exertion,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1892,59,,,C3687832,Drugs - dental services,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1893,59,,,C0079613,Adoptive Immunotherapy,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1894,59,C0001486,Adenovirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1895,59,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1896,59,,,C0152060,Transection (procedure),,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1897,59,,,C0199848,Coronavirus vaccination,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1898,59,,,,,,,C0227230,Body of stomach,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1899,59,,,C0020975,Secondary Immunization,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1900,59,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1901,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1902,59,C0272238,Transient hypogammaglobulinemia of infancy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1903,59,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1904,59,,,C1135929,Mass Vaccination,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1905,59,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1906,59,,,C0199848,Coronavirus vaccination,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1907,59,,,,,,,C0423866,Lanugo,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1908,59,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1909,59,,,C0600080,Stretching exercises,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1910,59,,,,,,,C0015392,Eye,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1911,59,,,C0600080,Stretching exercises,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1912,59,,,C1533734,Administration procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1913,59,,,C0087111,Therapeutic procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1914,59,,,C0841617,Other treatment method,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1915,59,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1916,59,,,C0152060,Transection (procedure),,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1917,59,C3495919,Enthesitis-Related Arthritis,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1918,59,,,,,,,C0815353,Male external urethral sphincter,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1919,59,,,C3275067,Cardiac Lead Procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1920,59,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1921,59,,,,,,,C0815353,Male external urethral sphincter,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1922,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1923,59,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1924,59,,,C4319952,Change -- procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1925,59,,,,,,,C0178784,Organ,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1926,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1927,59,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1928,59,C0031350,Pharyngitis,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1929,59,C0242429,Sore Throat,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1930,59,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1931,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1932,59,C0272238,Transient hypogammaglobulinemia of infancy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1933,59,C0272285,Heparin-induced thrombocytopenia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1934,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1935,59,,,,,,,C4083049,Muscle (organ),https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1936,59,,,,,,,C0262950,Skeletal bone,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1937,59,,,C3814046,PAD Regimen,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1938,59,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1939,59,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1940,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1941,59,C0948873,flu symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1942,59,,,C0062074,HAC protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1943,59,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1944,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1945,59,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1946,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1947,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1948,59,,,,,,,C4083049,Muscle (organ),https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1949,59,C0004096,Asthma,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1950,59,C0011847,Diabetes,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1951,59,C0011849,Diabetes Mellitus,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1952,59,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1953,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1954,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1955,59,C0272238,Transient hypogammaglobulinemia of infancy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1956,59,,,,,,,C0815353,Male external urethral sphincter,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1957,59,C0342942,Generalized obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1958,59,,,,,,,C4083049,Muscle (organ),https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1959,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1960,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1961,59,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1962,59,,,C0543467,Operative Surgical Procedures,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1963,59,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1964,59,,,,,,,C0003842,Arteries,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1965,59,C0011847,Diabetes,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1966,59,C0011849,Diabetes Mellitus,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1967,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1968,59,C0028754,Obesity,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1969,59,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1970,59,,,,,,,C0018787,Heart,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1971,59,,,,,,,C0030274,Pancreas,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1972,59,,,C0021485,Injection of therapeutic agent,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1973,59,,,,,,,C0023884,Liver,https://www.medhelp.org/posts/Coronavirus/Covid-vaccine-efficacy-on-obese-people--/show/3057283,author_107
1974,60,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1975,60,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1976,60,,,,,,,C0227230,Body of stomach,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1977,60,,,,,,,C0031354,Pharyngeal structure,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1978,60,,,,,,,C3665375,Throat,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1979,60,,,C0338297,Etoposide/Ifosfamide/Mesna/Mitoxantrone,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1980,60,C0232602,Retching,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1981,60,,,,,C1248424,ZINC LOZENGE,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1982,60,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1983,60,C0085593,Chills,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1984,60,,,,,,,C0042173,Uvula of palate,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1985,60,,,,,,,C0222762,Rib Cage,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1986,60,C0455270,Sharp pain,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1987,60,C0742857,Acute onset cough,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1988,60,C0850149,Dry cough,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1989,60,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
1990,60,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,author_78
